latitude,longitude,Month,day
-37.75719,145.282,November,17
-38.48551,144.90486,December,3
-34.69017,142.34297,December,4
-37.56931,145.07912,October,27
-36.73183,144.50131,September,4
-36.24848,145.08462,January,30
-38.20992,145.07153,May,24
-37.64941,144.53983,August,12
-34.7711,142.33839,January,24
-35.75685,141.77633,April,15
-37.60037,145.16214,October,6
-37.64831,145.29358,October,22
-37.62585,145.23743,October,6
-37.82346,147.85961,September,1
-37.58256,145.06293,October,29
-36.75584,144.30884,December,18
-37.81049,145.22964,October,17
-37.87346,148.04294,November,26
-37.80513,145.17412,September,27
-37.91515,145.58465,Unknown,
-34.70684,141.87631,February,12
-37.91514,147.08462,September,1
-36.70683,144.12631,August,13
-34.83582,142.58002,July,23
-38.41517,144.918,October,4
-36.20679,147.70958,July,25
-38.1418,144.31116,November,4
-37.08183,144.25132,January,7
-36.41515,145.25129,June,1
-37.58371,144.77073,February,6
-38.04016,145.37632,December,1
-38.00805,145.91401,January,1
-38.13038,145.22765,March,17
-34.59018,141.37631,October,18
-34.91517,142.7513,April,16
-37.47993,147.86369,November,13
-37.89013,147.90961,September,1
-37.64205,145.23592,November,1
-36.12346,147.37625,May,28
-38.37573,144.86338,Unknown,
-37.56351,145.11097,October,26
-37.08181,146.25129,March,28
-36.2068,147.20959,July,22
-36.04014,146.4596,November,16
-37.92346,147.69295,October,27
-36.41519,141.75134,September,18
-38.91515,146.25132,March,15
-37.67072,145.10825,May,18
-36.0735,143.30965,July,6
-36.83183,144.31798,August,15
-37.56738,145.07124,October,23
-38.0068,147.55962,September,28
-36.72327,144.26408,November,27
-36.41519,141.75134,September,28
-36.41519,141.58468,July,31
-37.92346,147.69295,January,1
-34.7969,142.36941,June,11
-36.91517,143.75132,October,27
-36.78845,144.39733,October,1
-35.91516,144.2513,January,24
-35.91514,145.58461,May,1
-38.26536,146.88183,November,1
-38.11924,145.3283,March,17
-36.87352,142.04301,April,12
-37.58186,142.08469,June,1
-38.08182,145.91798,Unknown,
-35.36539,141.14831,June,7
-37.9152,141.75137,February,7
-37.57805,145.11853,October,29
-37.8068,147.62628,January,1
-38.32348,146.74297,November,1
-37.82346,147.77628,May,1
-37.8568,147.94294,January,1
-35.24018,141.74299,April,19
-37.7568,147.89294,October,12
-38.03156,145.37359,March,16
-36.72327,144.26408,October,30
-37.23181,145.9013,December,1
-37.89013,147.65961,June,1
-38.2286,146.5734,November,1
-36.7902,141.04302,January,24
-36.9985,144.31798,December,30
-37.69398,145.40141,December,13
-38.41517,144.25134,Unknown,
-37.69554,145.08267,May,26
-36.7068,146.54294,April,2
-37.54094,145.05269,October,30
-37.8568,147.92627,April,1
-37.8568,147.92627,September,1
-36.58182,144.7513,April,24
-37.8187,145.36123,April,28
-35.30685,141.49299,December,9
-36.8746,145.86295,October,12
-37.58186,142.08469,March,4
-36.91517,143.91799,January,1
-34.8235,143.20963,September,24
-37.74846,148.0846,Unknown,
-37.7132,144.90298,August,2
-37.4662,145.00262,October,18
-38.0818,147.58462,June,1
-36.1235,143.79297,September,30
-37.8568,147.92627,May,1
-35.38252,141.14834,February,1
-37.62492,145.06296,October,5
-37.8068,147.60961,September,1
-36.5568,147.2096,April,4
-37.42794,144.34144,March,29
-37.58048,145.04599,October,25
-37.74846,148.0846,Unknown,
-37.8068,147.54295,June,1
-37.76275,145.35566,February,20
-37.91515,145.58465,Unknown,
-37.7796,144.98967,September,1
-35.24852,141.25133,April,9
-37.22267,144.04555,April,5
-38.80685,143.47636,December,10
-34.76216,142.3306,September,1
-36.74848,145.58463,September,9
-38.24848,146.91796,October,1
-37.41518,143.418,January,16
-38.58185,143.75135,March,1
-37.0818,147.25127,March,17
-37.86268,145.10904,November,1
-34.11468,141.08754,June,4
-36.91515,145.08464,December,1
-37.8568,147.79294,February,1
-36.62349,144.45964,July,15
-37.41518,143.418,January,12
-36.41519,142.08467,July,29
-36.8116,144.34387,August,21
-37.8068,147.64295,November,1
-37.84013,147.90961,November,1
-37.70297,145.27191,July,1
-38.58182,145.91799,December,1
-37.89013,147.95961,February,1
-36.20683,144.20964,September,23
-37.84965,145.45034,December,19
-37.82346,147.69294,July,1
-37.42428,144.33931,July,20
-36.41519,141.25135,August,1
-38.08186,141.91803,January,25
-36.58184,143.58465,September,1
-35.2485,143.41797,Unknown,
-35.4735,143.45963,March,5
-38.54018,143.54302,February,10
-37.74849,145.08465,Unknown,
-38.0421,144.488,July,21
-37.24852,142.25135,April,3
-35.91516,143.91797,August,30
-35.17676,142.1726,January,28
-37.6056,145.26963,October,3
-34.59018,141.72631,September,24
-37.87346,147.69295,September,1
-37.82346,147.77628,April,1
-37.24848,145.91796,March,1
-35.45683,143.79296,September,21
-36.7485,144.25131,February,2
-35.30683,143.39297,March,6
-38.41516,145.08466,July,26
-37.87346,148.02627,July,1
-36.54015,145.79295,November,23
-35.87348,145.12628,October,24
-38.32693,144.71268,August,1
-37.74849,145.58464,November,1
-37.6623,145.0892,December,15
-37.94815,145.40275,January,25
-36.0818,146.41794,October,24
-37.91517,143.918,January,16
-37.91534,141.33645,August,30
-38.02482,145.54691,March,26
-37.95682,146.1263,February,20
-37.08179,147.75126,December,28
-37.8287,144.2919,May,1
-37.74851,143.58467,June,1
-37.24846,148.25126,December,26
-37.58181,146.58462,Unknown,
-38.04016,145.37632,June,1
-35.05684,142.30964,December,7
-36.91515,145.75129,Unknown,
-37.70376,145.14598,April,26
-37.91779,145.3579,April,20
-38.41517,144.75133,June,1
-37.84251,145.14365,May,4
-36.80683,144.27631,September,25
-36.91906,146.10816,December,21
-37.82347,147.62628,April,1
-37.9068,147.75961,July,1
-36.08182,144.91796,September,1
-37.53126,144.8583,March,9
-36.50682,144.85963,June,19
-36.79015,145.79296,August,17
-37.8568,147.90961,September,1
-38.20682,145.87631,January,1
-35.39019,141.02633,October,15
-36.78845,144.39733,November,2
-37.74849,145.41798,Unknown,
-37.95295,145.29566,January,19
-36.20679,147.29292,May,28
-37.58269,145.07085,October,27
-36.58184,143.58465,December,1
-37.87346,147.87628,April,1
-34.91517,143.08463,June,1
-37.9875,145.48664,March,10
-37.54475,144.95864,June,28
-37.87346,147.92628,November,1
-37.84013,147.60961,October,1
-37.88508,145.47234,December,21
-37.83726,145.21196,September,15
-37.7485,144.58466,January,1
-38.37353,142.27637,September,19
-35.87349,144.1263,September,26
-37.74849,145.75131,September,10
-37.48043,144.74214,November,6
-36.54014,146.04295,February,28
-37.74849,144.91799,February,8
-38.24849,145.41799,September,28
-36.7485,144.25131,December,26
-37.82346,147.64295,October,1
-37.89276,145.4392,April,2
-36.80683,144.27631,December,1
-38.24851,144.08467,October,1
-36.58181,146.41794,September,1
-37.74849,144.91799,March,1
-36.41516,144.08464,June,1
-37.74853,141.75136,August,25
-37.89013,147.95961,March,1
-37.24848,145.91796,January,27
-35.14017,142.95964,October,28
-36.12348,145.29295,October,19
-37.89013,147.82628,January,1
-36.12346,147.54292,May,27
-37.67325,144.51637,February,2
-37.70683,145.04298,June,1
-36.03963,144.57536,October,28
-37.24848,145.91796,November,29
-37.2485,144.25132,February,21
-37.64547,148.71571,November,24
-37.74849,145.08465,Unknown,
-34.74161,142.31388,May,1
-38.24854,141.41804,October,14
-37.70683,145.04298,March,1
-34.75685,141.09299,October,17
-37.8568,147.94294,September,1
-37.67255,144.79869,May,1
-37.80238,145.17078,October,5
-35.41227,141.1539,February,25
-37.91516,145.25132,December,1
-35.87348,145.12628,October,19
-38.06243,145.94741,January,1
-38.74851,143.75135,February,26
-36.87347,146.37628,April,4
-37.74853,141.5847,February,28
-37.64205,145.23592,March,1
-36.27626,144.11059,November,13
-37.8568,147.92627,October,1
-38.45683,145.45966,January,1
-38.07352,143.02635,August,18
-34.39637,141.38919,June,2
-37.85609,144.3875,November,11
-38.24848,146.08464,June,1
-36.58179,148.08458,November,4
-35.74851,142.08466,August,12
-36.20682,145.29295,October,27
-37.58269,145.07085,October,30
-37.82346,147.82628,January,1
-36.41513,146.75127,Unknown,
-34.87063,142.30608,November,10
-36.95681,146.54295,May,1
-37.89826,145.19342,May,9
-35.80684,143.20964,August,12
-37.22267,144.04555,November,3
-36.95686,141.29302,January,30
-35.05684,142.14298,September,18
-37.84013,147.90961,September,1
-35.20989,142.28403,September,21
-36.62348,145.95962,August,17
-37.66448,144.61528,August,8
-37.01516,144.31798,January,10
-37.67887,144.89828,August,2
-38.58301,146.25788,January,1
-36.37349,144.60963,August,11
-37.90683,145.20965,August,11
-36.04013,147.12626,May,26
-37.58183,145.08465,Unknown,
-38.24851,144.08467,September,29
-37.84013,147.92627,October,1
-38.41516,145.25133,March,6
-37.82346,147.82628,May,1
-37.41517,143.58467,July,5
-37.58183,144.41799,April,19
-37.60683,144.42632,December,4
-37.74845,148.5846,April,25
-36.70681,145.87629,February,27
-38.41517,144.25134,Unknown,
-36.75173,144.28658,May,1
-37.84013,147.92627,August,1
-38.41516,145.08466,January,1
-34.80684,142.05964,December,2
-36.04016,144.04297,September,24
-34.13539,141.12335,December,26
-37.08184,143.91799,September,4
-38.25559,146.56181,November,1
-37.85679,147.99294,June,25
-37.58716,144.53622,October,28
-38.41516,145.08466,June,1
-36.0818,146.41794,March,1
-34.83322,142.57232,Unknown,
-37.08184,143.08467,January,6
-37.50519,144.17583,December,12
-37.91516,145.25132,July,1
-36.74852,142.08467,March,16
-37.21696,145.59524,November,13
-36.24852,141.58467,September,1
-34.52351,141.52631,May,22
-37.24848,146.41795,April,5
-36.41515,145.75128,May,4
-37.57441,145.11636,October,17
-37.91516,145.25132,February,3
-34.86389,142.34536,November,16
-39.08182,146.25132,September,8
-36.70683,144.29298,July,8
-38.41517,144.25134,Unknown,
-36.8116,144.34387,October,2
-38.24848,146.58464,February,1
-36.16935,144.23901,March,30
-37.82346,147.87627,September,1
-37.49525,145.18282,January,1
-37.82346,147.80961,April,1
-36.41514,146.5846,April,1
-37.8568,147.90961,October,1
-38.0068,147.55962,January,23
-37.41513,147.58461,September,1
-37.64205,145.23592,September,1
-37.74849,145.41798,Unknown,
-36.57348,145.94295,February,24
-37.24846,148.25126,March,1
-38.08185,143.41801,January,3
-37.9068,147.74295,August,1
-37.58184,143.918,July,6
-37.89276,145.4392,April,24
-37.64205,145.23592,April,1
-37.2485,144.58465,August,16
-36.24851,142.418,March,15
-36.83621,144.23763,December,29
-38.08183,145.08466,May,24
-38.04015,146.20964,March,22
-35.91515,145.08462,September,1
-37.8568,147.84294,June,1
-37.74852,143.08468,April,1
-37.9735,144.443,January,16
-37.97352,142.74302,October,13
-37.39773,144.84968,November,25
-37.50792,144.17686,August,6
-36.41514,146.5846,February,1
-36.58182,145.08463,October,11
-37.80423,145.00717,April,11
-36.08184,142.91799,October,2
-34.74851,142.41797,Unknown,
-37.5427,145.05038,October,27
-37.91513,147.91794,Unknown,
-36.24848,145.41795,July,23
-38.41517,144.25134,Unknown,
-38.24851,143.91801,January,21
-37.87346,148.02627,November,24
-35.70959,141.71606,July,20
-37.87346,147.90961,October,1
-36.7235,144.27631,July,1
-34.57283,141.0564,June,23
-38.17353,141.72637,May,14
-37.8568,147.89294,April,1
-36.08182,144.91796,December,1
-37.86968,144.7394,July,1
-38.30683,145.22632,August,1
-34.58184,142.7513,May,1
-36.44013,147.2096,May,4
-34.79017,142.50964,December,5
-36.74018,143.00966,October,22
-34.91517,142.7513,April,17
-37.82346,147.89294,June,1
-34.4691,141.09662,February,23
-38.08182,145.75131,September,29
-38.41517,144.918,June,28
-36.8116,144.34387,May,21
-37.8568,147.79294,September,1
-36.57863,145.92766,February,24
-37.82346,147.80961,May,1
-37.54009,144.94972,January,8
-36.79014,145.99295,November,12
-38.08182,145.75131,June,1
-38.24853,142.41803,June,1
-37.74749,144.5763,September,13
-36.84016,144.24298,June,20
-37.87537,144.80176,October,2
-37.24852,142.58468,November,6
-37.22624,144.78694,December,8
-36.24847,146.25127,September,1
-38.58183,144.918,August,6
-35.58186,141.25133,January,27
-38.41518,143.91801,October,16
-37.89013,147.95961,January,1
-37.95683,145.14299,March,1
-37.74484,145.72946,December,2
-34.49017,142.30963,January,31
-37.73437,145.14408,October,19
-37.8068,147.54295,August,1
-35.77351,142.60965,July,7
-38.08182,145.91798,Unknown,
-35.2485,143.41797,Unknown,
-35.24019,141.15966,October,21
-36.62348,146.04295,October,12
-36.58181,146.08462,June,1
-37.82346,147.77628,May,1
-38.04016,145.37632,January,1
-38.41516,145.08466,August,3
-37.91519,142.0847,April,4
-34.47631,141.09771,June,23
-35.20685,141.55966,September,19
-38.25684,143.97634,November,20
-34.67351,142.17631,December,4
-38.05687,140.99305,April,24
-36.79014,146.37628,April,5
-38.34083,145.14244,January,1
-38.58184,143.91802,October,14
-37.41516,145.25131,July,28
-37.82447,145.38724,July,4
-37.24845,149.08458,May,8
-37.74851,143.58467,June,1
-37.87346,147.99294,November,15
-38.32348,146.64297,November,1
-37.70683,145.04298,September,1
-37.7713,145.0319,January,1
-37.8068,147.82628,August,1
-37.87346,147.95961,January,1
-38.41516,145.08466,October,11
-37.92997,145.39176,January,1
-37.58183,145.08465,Unknown,
-35.62352,141.62633,April,21
-37.82346,147.74294,April,1
-37.58183,144.75132,December,31
-36.08182,145.08462,July,20
-38.24853,142.25137,December,19
-38.04013,147.45962,October,19
-38.05883,145.14617,May,3
-37.58183,145.08465,Unknown,
-36.78273,144.68772,August,20
-36.79014,146.37628,March,31
-38.2902,141.79304,July,24
-35.2485,143.41797,Unknown,
-37.84013,147.92627,December,1
-37.72969,145.19072,December,4
-38.41517,144.918,February,1
-38.24848,146.25131,December,25
-35.91516,144.41796,December,5
-37.85178,145.70148,October,4
-34.83322,142.57232,September,19
-37.95682,145.79298,January,1
-37.91516,145.08465,June,1
-35.85685,141.77633,July,29
-38.08184,144.418,July,19
-36.1568,146.6596,April,3
-37.8068,147.60961,December,1
-36.08185,141.75133,July,7
-37.96864,145.75635,April,7
-36.79016,144.95964,June,9
-37.58153,145.05503,October,24
-36.08182,145.08462,March,1
-34.55684,142.2263,December,5
-37.91516,145.25132,March,1
-37.58186,141.75136,October,18
-37.58183,145.08465,Unknown,
-37.74683,144.72385,November,29
-37.95687,141.54304,July,24
-35.05685,141.12633,October,20
-37.0402,141.45969,May,28
-35.75683,143.84297,November,4
-37.74849,145.08465,Unknown,
-37.84013,147.92627,September,1
-37.82347,147.60961,July,1
-37.8568,147.55961,July,1
-37.87346,147.69295,April,1
-38.45684,143.92635,January,7
-37.80741,145.20473,April,7
-34.87063,142.30608,October,27
-36.58181,146.41794,January,8
-36.91518,142.58467,August,28
-37.67718,144.80535,May,2
-37.7068,147.67628,August,25
-38.24848,146.58464,January,3
-38.24853,142.41803,August,3
-38.32052,145.28823,May,1
-37.74845,148.91792,Unknown,
-37.87346,148.04294,Unknown,
-34.58184,142.2513,January,8
-38.08181,146.58463,June,1
-36.41514,146.25128,June,1
-35.58183,143.91796,September,1
-37.80238,145.17078,September,27
-36.74852,141.91801,November,22
-37.87939,145.1973,May,9
-37.91516,145.08465,May,1
-37.55095,144.85094,July,4
-34.19396,141.16576,February,18
-37.91517,144.418,May,16
-36.74848,146.08462,Unknown,
-38.08183,145.25132,September,1
-37.97346,147.70961,September,23
-38.08183,145.08466,December,1
-38.35585,145.64675,January,1
-37.58182,145.58464,December,6
-35.7485,143.25131,May,24
-37.91516,144.91799,September,28
-37.87346,147.99294,March,4
-34.82351,141.77631,September,22
-37.87346,147.85961,September,1
-37.58179,148.25126,May,16
-37.58177,149.75124,Unknown,
-37.08179,148.25126,January,8
-37.74853,141.91803,October,18
-38.08184,144.08467,January,3
-35.41518,142.08465,April,7
-36.72327,144.26408,October,16
-34.99852,141.50132,November,6
-35.65685,142.02632,April,22
-37.58177,149.75124,Unknown,
-36.74848,145.58463,March,11
-37.91513,147.91794,Unknown,
-34.87063,142.30608,November,10
-36.52349,144.85963,June,18
-37.64205,145.23592,April,1
-37.58183,145.08465,Unknown,
-37.2485,144.08466,October,1
-37.81006,145.20126,January,1
-37.08183,144.41798,June,1
-38.08184,144.08467,March,1
-36.10615,146.69849,June,6
-35.45684,142.60965,December,8
-37.87558,144.76537,June,2
-37.58153,145.05503,October,30
-36.24847,146.5846,Unknown,
-37.2485,144.41798,October,28
-37.9068,147.74295,March,1
-38.08184,144.08467,September,4
-37.91513,148.08461,Unknown,
-35.04018,141.50965,October,19
-37.22267,144.04555,April,18
-36.75584,144.30884,August,21
-36.24847,146.5846,Unknown,
-37.85679,148.00961,March,12
-36.2068,146.29294,November,22
-36.41515,145.58462,January,4
